cache-misses-1,node-loads-1,branch-misses-1,branch-load-misses-1,cache-misses-2,node-loads-2,branch-misses-2,branch-load-misses-2,cache-misses-3,node-loads-3,branch-misses-3,branch-load-misses-3,cache-misses-4,node-loads-4,branch-misses-4,branch-load-misses-4,cache-misses-5,node-loads-5,branch-misses-5,branch-load-misses-5,label
36787195,2589453,31135074,31137039,70992047,5393743,49427758,49427852,68772923,5363742,34346506,34345677,55728488,3881329,24690215,24689327,47311418,3308348,17445403,17445370,16
36977647,2588215,31691621,31692176,76497545,5745156,49052594,49053206,69061742,5222289,40936884,40936229,51547913,3697593,23103199,23103488,62937975,4601944,29919695,29919244,24
28861164,2085769,19389625,19390600,68758178,5210210,46391331,46390765,84616046,6916662,37968759,37968894,77481284,6195158,35367641,35368244,108291176,8698585,40086034,40087058,6
34512092,2395028,30905872,30907434,67937487,5055682,44130137,44129797,64489223,4931031,36896892,36896324,55948530,3984351,24933435,24933110,52388844,3703324,21863784,21864770,19
35934893,2504357,30073316,30074942,81341496,6297099,53403422,53401798,66330494,4908186,37967156,37968998,54965033,3955949,24707681,24706164,48198983,3423895,17726958,17727344,13
33347305,2271807,28911915,28912569,67334531,4871813,45072440,45073378,63355111,4854696,35021627,35022978,57661243,4028251,23439333,23437044,44925782,3205216,17872193,17871958,7
30895452,2123722,26177523,26178233,69431218,5036186,46703116,46702717,50555837,3730490,27213597,27214305,86280280,6512777,40101083,40100888,69941677,5115674,32393441,32392972,18
33966693,2309673,30049190,30050598,67601957,4900418,43792462,43791062,67428205,5083868,40196483,40198586,66363932,4672743,30414858,30414440,47956136,3415969,18690513,18689499,12
33568480,2319673,27926318,27927724,76338357,6068096,50900195,50899373,84111603,6556728,39283792,39284379,53846994,3806215,27833288,27832445,47344726,3311883,32430756,32432731,23
32256473,2284653,22747676,22747770,78215302,5990517,46172979,46175908,66110639,5524319,34517729,34515455,71199351,5372200,35680464,35682580,91656835,7056758,38289183,38287517,2
38693660,2729934,32971131,32971796,66737244,4756592,44014531,44014083,69450627,5386585,40845711,40845561,59617692,4296353,28737965,28738188,45810207,3156496,17233308,17233991,13
33079778,2246618,29042440,29042464,81937123,6314501,54731346,54733547,69736093,5167072,37860519,37859554,73114097,5306924,36445911,36444933,45712721,3182460,17443165,17443297,21
32950800,2337576,22184890,22185909,72985526,5514995,46867298,46867801,68831240,5724295,33460845,33460519,65030945,5089067,34000331,34001800,89543597,6947797,37437298,37436326,2
35353791,2500379,31506233,31506758,74300438,5519239,48281167,48281047,71520063,5457639,39564274,39566353,60018601,4283242,26877921,26875857,48659133,3331783,18393961,18393893,12
38780949,2754861,31308049,31309660,73873258,5567059,48978075,48977660,57155868,4214621,30381994,30381714,57897017,4068780,28573636,28572864,46329721,3283205,16808964,16809035,10
32192588,2413233,21134975,21135532,69383037,5446794,41635072,41635958,84382295,6687340,44630938,44630138,75950034,6256473,31967899,31969480,105949666,8406749,42343915,42342888,6
34444795,2372022,29183345,29185319,78329211,6045376,50881986,50881471,61024991,4787735,28174261,28174119,70283587,5209776,35371036,35370050,67801121,4900281,33971311,33971745,14
32045236,2159277,27344332,27346170,77045747,6006626,51133211,51132213,59687817,4401919,28840289,28841265,74389005,5635140,36061584,36059962,63172288,4627339,28284127,28284336,14
33976375,2437037,22843896,22844549,74122685,5793160,48866585,48867021,62086225,4741461,31410475,31411355,80982191,6109534,36533834,36533524,70287070,5265170,22804014,22802679,3
32263252,2224579,27982346,27983925,69423393,5055217,45297625,45296108,62184826,4789091,34146275,34147179,59501990,4235761,23634000,23633310,48108343,3368723,20191051,20191460,7
36091470,2601569,23313019,23313429,77324697,5973197,46211027,46212905,79253623,6388798,35887987,35887023,52599075,4002909,26193999,26193181,43787449,3011256,16433956,16433820,1
33400528,2294131,27968630,27969161,63867052,4555744,42788680,42788161,51586205,3744205,26919996,26921028,49419386,3638186,19556798,19556408,28523245,2226996,15012540,15011886,20
38633811,2761857,32356478,32356823,76454828,5735850,48746443,48747959,70766957,5519410,38759958,38758389,75290468,5450580,34788400,34788495,53776141,3825210,24084106,24084012,8
36355483,2510416,31767850,31767876,65962632,4810985,42061356,42061549,62619467,4924102,33102266,33102084,55669327,3906407,24949091,24951424,45721619,3234725,17689476,17688277,7
32818327,2320746,26938683,26939301,74883983,5776020,51480384,51480851,73758292,5607507,40548939,40550356,77283199,5698628,39428088,39426229,63973445,4576453,27301248,27301095,24
35584176,2484540,30867941,30867974,78859450,5997077,48758522,48760614,65266359,4850460,37150249,37149307,62524736,4492591,29743029,29742403,53624747,3736081,22335517,22335210,21
34220742,2365617,29666157,29666794,78761279,6110271,51013715,51014732,71519184,5372593,39436128,39436182,73611695,5356156,44216251,44216371,60172456,4378802,64081992,64081523,24
32618390,2252006,26890667,26891601,77223308,5775962,51422137,51422051,69874775,5222472,40667573,40667054,62957190,4436277,34428129,34428172,56662385,4059979,21832116,21831782,9
31167057,2214070,21089890,21090543,71251820,5658020,45502411,45502480,66018630,5186460,33258585,33258116,75655312,5647703,33552614,33553472,80249594,6091742,27048412,27047515,3
32401418,2255825,28284985,28285039,69131609,4933168,46764388,46764370,65136130,5097126,34640158,34641124,80276115,5763394,40329651,40330507,70724076,5229630,30099869,30098839,28
32826358,2250232,27631700,27632207,77462327,5881982,53535184,53535087,68959111,5185454,34158587,34160804,59104212,4203926,31704190,31702092,49760069,3409646,18848129,18849334,11
33922389,2356680,28004355,28005709,68664081,4993871,45480800,45479956,68217770,5140860,35680122,35681293,65523416,4799229,32615822,32614752,50405210,3582287,20060368,20060471,11
34570051,2407214,31047125,31047468,73829202,5469736,47478565,47479448,63252044,4890320,39061311,39061086,57798175,4064702,26234165,26235290,47141313,3285846,18136073,18134265,17
30823777,2109056,25327053,25328445,80247836,6157519,54006249,54006399,72139805,5423621,38132206,38131876,83368607,6251602,44592756,44591786,58732923,4186577,42513605,42515165,24
33571612,2253397,28217455,28217700,79301216,5955618,51989046,51989671,60981273,4617352,38250766,38250110,63318439,4501782,29229733,29229519,48562083,3372111,20298453,20299382,17
34328849,2390459,29656597,29658882,80047989,6229634,52014789,52014154,89266421,6949954,47153321,47154182,63224996,4647317,36090939,36091342,51997234,3679215,23521616,23519052,25
35107497,2440763,29646448,29646502,75716089,5861074,52153401,52154195,82691528,6487248,38904534,38904598,63387300,4602539,27653047,27652425,49524704,3567461,17585201,17586384,16
32088268,2291843,22423615,22424056,74459165,5738314,44860877,44861195,84515464,6996719,42444523,42444754,63571238,4797322,33484037,33484431,92675406,7134954,43663600,43663892,4
36233908,2538385,31262536,31262941,65677170,4651803,42350009,42350538,59730403,4643903,35451227,35451953,76212567,5454883,38386804,38385642,62089176,4632867,28100710,28100561,28
33925554,2304366,28332607,28333801,77226765,6023382,51427720,51427930,74735255,5996318,39987614,39986451,57527782,4025019,37621845,37622697,89433498,6697203,48627991,48626943,4
37695946,2720365,32580769,32581722,79239361,6054916,51727272,51727194,73556499,5655678,39341423,39342088,64514450,4580935,31012050,31010763,46165597,3235490,17317751,17317793,30
38648347,2689579,33916855,33917935,79906405,6128589,50724983,50724476,63381472,4666594,39572563,39574990,51619543,3563868,22720522,22717911,46820215,3214873,17668847,17668848,13
32595088,2344569,21548663,21549258,77352947,5909212,46397162,46398751,68888614,5711214,33367641,33366935,65289698,5081768,35557910,35557223,83355120,6505347,34914467,34914527,2
34374688,2397339,27717276,27717312,77520126,6092117,50495942,50497529,78525524,5864738,37497443,37496325,83959263,6201492,44297454,44298035,61900347,4434809,26343959,26343419,8
36611627,2596204,31929476,31930273,75992352,5642708,49056192,49055710,62888709,4835085,35528596,35529247,53643751,3721334,23145820,23145155,51485538,3728334,34361054,34361027,19
33046467,2237227,27169976,27170053,78979936,6081636,50892983,50894022,65219939,5068320,37081523,37081591,66306412,4778014,39551560,39552849,50432610,3571853,18324883,18322848,2
33962995,2380861,28912583,28913859,69495308,5050768,45380109,45379027,57204381,4334368,29901810,29904094,79157351,5804665,38663798,38662152,70100179,5227540,34236351,34235891,28
35482839,2462992,30275292,30277247,65271028,4689104,42848656,42847405,50277998,3664391,26991470,26991728,50119178,3676081,21058379,21057803,48845688,3743646,26804499,26804113,18
37852921,2653202,30656884,30657720,77584138,5955080,51509599,51511291,74490757,5656560,41864696,41863036,51099008,3558912,22796679,22796045,49145462,3467726,18373998,18374493,13
35083616,2406796,30956641,30957340,81777064,6450969,51036680,51036575,74165933,5659257,41429770,41429639,51707516,3732989,40320562,40320344,46724701,3195964,17014429,17014486,23
32617771,2253112,28625943,28627267,73527809,5444240,49545887,49546067,77972333,5951903,39797411,39797521,58373615,4276002,26034303,26033043,49333407,3480651,18008956,18008930,12
34321260,2329234,30713627,30715128,80377923,6255718,50059327,50057975,73111241,5416624,38006690,38007203,83297475,6125715,39549971,39549549,44040608,3117276,15793953,15794031,8
35318187,2404800,30295526,30297096,74126783,5777145,47384611,47384028,79628812,6326934,43447112,43447006,63272587,4421174,41807765,41809080,91118176,6861176,48959688,48957760,4
34427928,2352713,28529047,28529325,80213985,6196357,51690266,51690818,73497456,5608986,36559325,36559300,85063754,6298739,43432700,43432882,62995888,4574351,27995396,27994713,8
36078114,2537897,31206998,31207335,63553214,4613437,40411178,40410983,66806943,5208124,37094386,37095297,53909135,3840691,22324856,22325820,41712724,3175742,19022907,19020890,30
35631684,2528939,30618532,30619262,75844298,5862816,51100974,51101410,78083377,5991142,39794570,39794924,48643541,3339663,22268752,22269140,47347364,3325541,36309588,36307715,23
32815977,2219401,29148172,29148930,76878911,6004180,49101555,49102187,73016902,5887117,40241082,40240353,68517836,4883169,41602973,41603709,90937158,6807432,50249471,50249304,4
30733840,2049156,27554620,27555059,80376824,6157045,53189667,53189850,70663840,5472498,37573289,37573449,64136902,4547218,29124061,29125092,47021146,3302205,17002833,17001776,16
38524259,2717445,31717320,31717660,78201362,6026233,48957112,48957519,65313692,5136986,36597077,36598408,66060540,4799918,39832078,39830273,51195966,3723090,18605246,18605657,2
37543143,2626203,31468842,31469439,76782504,5887914,47704935,47705073,73657114,5527732,37194499,37195985,79463371,5829597,41071949,41070096,64202176,4657283,30372510,30372428,8
33710182,2323664,29875242,29877157,77790987,5774867,50894173,50893367,72168755,5589573,43090823,43090708,79486244,5620304,38797346,38796724,47641909,3425494,17529595,17529480,30
35659585,2469782,28252693,28253260,79481497,6023070,52232103,52233445,57467991,4298665,35620014,35618232,58251289,4134619,27775032,27775880,48184092,3396528,19515067,19514784,22
30793181,2243539,20803766,20804166,64429756,4849883,41907445,41908449,58610688,4742391,27708532,27707698,74449804,5708029,31481861,31483010,72368897,5314406,28795849,28794346,7
36122849,2556752,30644433,30644808,80014904,6073585,51015736,51016959,59441623,4471378,34420553,34419349,57269269,4138930,27516734,27516646,44556833,3067443,17849871,17850023,22
34968108,2398734,31162393,31162501,79167182,6153016,52548495,52548961,83238915,6428223,40641055,40642109,69824367,5105403,45646098,45644707,51711417,3671689,20141262,20141265,29
36244688,2494949,31347712,31348482,78791325,5936846,50053296,50053479,55951394,4276557,34075676,34076268,53865299,3786190,21948963,21947742,56983159,4150109,28522859,28524847,22
36339491,2562474,30528085,30528568,80429889,6213756,51756181,51757073,79440247,6053416,40976882,40975693,59934231,4259823,32897177,32898725,48597306,3403649,17375342,17373867,26
35429587,2507873,29704116,29704662,77642501,5875867,50682558,50684826,73082656,5548587,41612161,41609859,67943087,4869222,32045702,32045390,48842117,3442247,17512797,17513458,30
37151074,2622598,33137742,33137844,77534286,6010417,48836685,48838442,82708131,6450212,43573171,43571880,62503959,4482191,33888969,33888873,47286005,3291949,17392696,17392475,26
36415866,2550064,30920296,30921183,65193311,4757460,41548171,41547943,51566241,3881449,26740462,26740715,46803699,3299583,18402191,18401584,28967464,2242472,15396582,15396277,20
35744322,2483543,31192632,31193912,65789487,4716020,41907415,41906909,63475461,4933306,38982906,38982491,63056745,4425750,27810676,27811789,49672025,3590947,21232156,21231340,19
37831546,2617961,32735308,32735329,80009044,6206447,50499829,50501986,75640771,5530534,35207258,35207181,67479258,4856514,35965306,35965382,69910443,5073092,36313606,36311626,11
35675201,2497233,31362887,31363949,75735472,5849973,50487880,50488362,78384455,6008985,41921627,41920764,61470446,4326421,36280484,36280111,45845415,3146432,16643836,16643930,29
34485969,2379241,30064128,30066414,78968225,6104627,51583798,51582396,72317833,5483748,40001932,40002152,74991292,5501468,38043832,38043447,60363957,4332299,65205184,65207923,24
29335453,2244902,19039652,19039852,70094222,5344967,43794881,43795980,88203742,7180748,43104032,43105239,77390032,6375750,32688959,32687512,106294977,8483038,43213476,43213659,6
34395974,2339398,30093715,30093771,80735085,6248776,51004659,51005888,71333718,5264421,36986699,36985445,56567327,4105087,27481374,27483050,47470597,3371248,17434997,17433607,21
33663128,2323509,29038409,29038511,80121910,6292062,50521749,50522701,81815413,6356661,40441825,40441004,52817211,3700279,25401728,25401675,48729327,3409223,37286983,37288506,23
30000307,2271743,18878154,18878878,64332898,4863266,43203572,43204292,80237755,6601655,37940312,37941146,80251731,6655916,35693430,35692185,108994594,8864722,39938509,39943191,6
38435914,2756009,33058424,33058448,63908626,4589082,40933448,40933643,61631991,4735415,36778165,36778657,65489098,4663035,29568992,29569924,48464948,3481807,21490154,21489468,19
34959708,2391850,31296374,31297395,75896971,5806388,48551045,48551008,67910558,5296542,40827973,40828275,60136011,4177129,25742135,25743292,47638773,3313184,17316633,17314490,13
36659457,2622994,31584623,31585562,82364341,6386453,52204440,52205019,76281794,5852962,37075135,37074695,59887118,4282617,35072163,35071086,51792550,3657202,19019067,19019342,29
33278682,2286507,28478610,28478702,76745354,5918784,52620904,52622016,85967125,6744489,45757536,45758790,51630558,3660505,31327019,31326548,51413450,3611281,23097100,23097685,25
35373475,2446219,31479321,31481820,74089872,5511788,46355832,46354349,55452336,4230720,34625879,34627039,54786174,3864211,22363839,22361986,50473992,3602312,21121287,21121729,22
35256230,2452901,30730266,30731743,80074993,6261611,51135037,51135178,71007351,5336442,38150658,38151007,54738179,3954887,24878219,24876585,48592834,3420401,17579773,17579758,26
